date,day_index,soc_trajectory,gpt_reported_cost,computed_cost_actual,computed_cost_forecast,milp_actual_cost,feasible,violations,api_cost_usd
2019-11-11,313,"[0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.7132, 0.4514, 0.1896, 0.0, 0.0, 0.0, 0.0, 0.0]",62000.0,37607.328007456,62784.57450237568,37561.54400487535,True,,0.012795
2019-11-12,314,"[0.5, 0.5, 0.7368, 0.9736, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4737, 0.2105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",63440.19,46050.86165875873,63876.63634319017,45489.3018530748,False,t=7: discharge=12.3620 kW > dmax=12.36; t=9: discharge=12.3620 kW > dmax=12.36,0.0131525
2019-11-13,315,"[0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",58000.0,46924.03686008843,61822.553546104886,46394.08902000001,True,,0.01553
2019-11-14,316,"[0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 0.7368, 0.4736, 0.2104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",65760.11,47539.09114816169,66293.51289416729,46924.95882947368,False,t=7: discharge=12.3620 kW > dmax=12.36; t=8: discharge=12.3620 kW > dmax=12.36; t=9: discharge=12.3620 kW > dmax=12.36,0.01575
2019-11-15,317,"[0.5, 0.5, 0.7368, 0.9736, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7632, 0.5264, 0.2896, 0.0528, 0.0, 0.0, 0.0, 0.0]",57312.9,47240.66210664253,57699.22278047203,46801.34511623268,True,,0.01684
2019-11-16,318,"[0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0, 0.0, 0.0]",39000.0,32741.568874315788,40847.43484212685,32689.949659091413,True,,0.0155525
2019-11-17,319,"[0.5, 0.2632, 0.0263, 0.0, 0.25, 0.4875, 0.725, 0.9625, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7895, 0.5263, 0.2632, 0.0, 0.0, 0.0, 0.0]",39850.0,25783.679597117476,40669.46222413046,25730.827820000002,False,t=3: charge=13.0105 kW > cmax=12.36; t=18: discharge=12.3620 kW > dmax=12.36; t=20: discharge=12.3620 kW > dmax=12.36,0.0124475
2019-11-18,320,"[0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7382, 0.4764, 0.2146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",64500.0,47058.35141561938,66711.91416115884,46255.826189750696,True,,0.01432
2019-11-19,321,"[0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",60500.0,52385.05330410528,61527.56692565,52227.60702077563,True,,0.0142925
2019-11-20,322,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7895, 0.5263, 0.2632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-4139.64,49131.11554551917,64311.017109566215,48702.942579083094,False,t=5: charge=26.0211 kW > cmax=12.36; t=16: discharge=12.3620 kW > dmax=12.36; t=18: discharge=12.3620 kW > dmax=12.36,0.0158775
2019-11-21,323,"[0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",60500.0,47922.46539831579,62204.78259771,47461.35666799999,True,,0.014975
2019-11-22,324,"[0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.211, 0.211, 0.211, 0.211, 0.211, 0.211, 0.211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",62000.0,44186.812198934735,64896.99368162565,43789.98768981717,True,,0.015255
2019-11-23,325,"[0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0, 0.0, 0.0]",44200.0,30962.64294794737,45092.69891100894,30923.566704376728,True,,0.01496
2019-11-24,326,"[0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4737, 0.2105, 0.0, 0.0, 0.0, 0.0]",32000.0,26172.708855442943,39447.742702679294,25935.071689473683,False,t=17: discharge=12.3620 kW > dmax=12.36; t=19: discharge=12.3620 kW > dmax=12.36,0.014095
2019-11-25,327,"[0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]",54052.62,42290.85484526316,54911.42377808264,42218.268639612186,False,t=0: charge=13.0105 kW > cmax=12.36; t=1: charge=13.0105 kW > cmax=12.36,0.01383
2019-11-26,328,"[0.5, 0.738, 0.976, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.762, 0.524, 0.286, 0.048, 0.0, 0.0, 0.0, 0.0]",60500.0,44152.04416168422,61628.14767833531,43994.33187900001,False,t=0: charge=12.3860 kW > cmax=12.36; t=1: charge=12.3860 kW > cmax=12.36,0.01323
2019-11-27,329,"[0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",62000.0,39725.554822496844,65477.42060279654,39315.86419288089,True,,0.015345
2019-11-28,330,"[0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0, 0.0, 0.0, 0.0]",63685.19,43179.17663626316,63880.50568993684,42981.498536670355,True,,0.017085
2019-11-29,331,"[0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0, 0.0, 0.0, 0.0]",-1.02,40883.98405031579,63812.501040200535,40674.90528958449,True,,0.017025
2019-11-30,332,"[0.5, 0.5, 0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.739, 0.478, 0.217, 0.0, 0.0, 0.0, 0.0, 0.0]",45000.0,34661.75474203789,45588.58121250719,34408.29189021883,True,,0.0144875
2019-12-01,333,"[0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0, 0.0, 0.0, 0.0]",42000.0,49657.70755626316,44119.51097883368,49188.544965207766,True,,0.0134025
2019-12-02,334,"[0.5, 0.5, 0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0, 0.0, 0.0]",-1234.56,49993.13149028211,45834.782455592635,49406.42247221053,True,,0.0146825
2019-12-03,335,"[0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.4736, 0.2104, 0.0, 0.0, 0.0, 0.0, 0.0]",41500.0,42063.33739451789,43133.67035141273,41553.714458639886,False,t=8: discharge=12.3620 kW > dmax=12.36; t=9: discharge=12.3620 kW > dmax=12.36; t=18: discharge=12.3620 kW > dmax=12.36,0.017175
2019-12-04,336,"[0.5, 0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43200.0,49467.19453913262,44185.01080950498,49072.45620443213,True,,0.0143975
2019-12-05,337,"[0.5, 0.5, 0.5, 0.5, 0.7125, 0.7125, 0.7125, 0.7125, 0.7125, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.0, 0.0, 0.0, 0.0]",39818.67,25328.126387631575,40746.61275808737,24483.991161578942,False,t=8: discharge=24.6582 kW > dmax=12.36,0.01547
2019-12-06,338,"[0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7895, 0.5263, 0.2632, 0.0, 0.0]",40500.0,44744.0144287322,41431.40175594734,44357.28571737949,False,t=20: discharge=12.3620 kW > dmax=12.36; t=22: discharge=12.3620 kW > dmax=12.36,0.0144225
2019-12-07,339,"[0.5, 0.5, 0.5, 0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 0.737, 0.737, 0.737, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0, 0.0]",47250.0,50079.247359658955,47806.48084589194,49927.321195000004,False,t=12: charge=13.6871 kW > cmax=12.36,0.01479
2019-12-08,340,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0]",38500.0,43237.42994105264,39465.10269007263,42934.68714825486,True,,0.0150925
2019-12-09,341,"[0.5, 0.7375, 0.7375, 0.7375, 0.7375, 0.9493, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.7368, 0.7368, 0.7368, 0.7368, 0.7368, 0.7368, 0.4737, 0.4737, 0.2105, 0.0, 0.0, 0.0, 0.0]",71234.56,40343.93020588463,72990.99217830441,39940.30440547368,False,t=10: discharge=12.3620 kW > dmax=12.36; t=19: discharge=12.3620 kW > dmax=12.36,0.0158675
2019-12-10,342,"[0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",58900.0,32571.474412058942,61687.72919202653,31096.079579224377,True,,0.0145375
2019-12-11,343,"[0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0, 0.0, 0.0, 0.0]",-50.0,43148.02905268421,52679.24411147842,42962.429210999995,True,,0.0183375
2019-12-12,344,"[0.5, 0.5, 0.5, 0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0, 0.0, 0.0, 0.0]",67234.56,46974.44704693052,67659.84208682195,46843.7733616842,True,,0.0138925
2019-12-13,345,"[0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4737, 0.2105, 0.0, 0.0, 0.0, 0.0]",60500.0,43110.754669309055,61193.370322407915,42822.40738999999,False,t=17: discharge=12.3620 kW > dmax=12.36; t=19: discharge=12.3620 kW > dmax=12.36,0.014185
2019-12-14,346,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0]",45007.43,31148.21304,45602.21846710999,30412.791625961218,False,t=23: discharge=23.4840 kW > dmax=12.36,0.013665
2019-12-15,347,"[0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7625, 0.525, 0.2875, 0.05, 0.0, 0.0, 0.0, 0.0]",41200.0,26615.453920947362,43091.40343672157,26240.79073789473,True,,0.01644
2019-12-16,348,"[0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38500.0,40783.477415675785,40363.6691563269,40221.32689616066,True,,0.0148725
2019-12-17,349,"[0.5, 0.2368, 0.0, 0.05, 0.2875, 0.525, 0.7625, 1.0, 0.7368, 0.4737, 0.2105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41520.19,39825.64496205053,41964.67154383921,39247.161763988915,False,t=0: discharge=12.3620 kW > dmax=12.36; t=7: discharge=12.3620 kW > dmax=12.36; t=9: discharge=12.3620 kW > dmax=12.36,0.01245
2019-12-18,350,"[0.5, 0.5, 0.7368, 0.9736, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4737, 0.2105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",47854.68,37295.74751132463,48349.51509034929,37178.65574542936,False,t=15: discharge=12.3620 kW > dmax=12.36; t=17: discharge=12.3620 kW > dmax=12.36,0.0162875
2019-12-19,351,"[0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",46721.08,42403.14625673684,47698.01941042474,42181.389212310256,True,,0.01559
2019-12-20,352,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]",47000.0,33752.77189894737,48683.429943288415,33577.490169000004,False,t=4: charge=13.0105 kW > cmax=12.36; t=5: charge=13.0105 kW > cmax=12.36,0.01338
2019-12-21,353,"[0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.739, 0.478, 0.217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38560.04,20621.983300640004,39580.70164637639,19759.875476,True,,0.0139925
2019-12-22,354,"[0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7895, 0.5263, 0.2632, 0.0, 0.0, 0.0, 0.0, 0.0]",40500.0,16297.328079172634,41881.19351992896,15996.107143490304,False,t=17: discharge=12.3620 kW > dmax=12.36; t=19: discharge=12.3620 kW > dmax=12.36,0.01381
2019-12-23,355,"[0.5, 0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38500.0,20466.824123157894,39924.30653369053,20015.761178,False,t=3: charge=13.0105 kW > cmax=12.36; t=4: charge=13.0105 kW > cmax=12.36,0.0125625
2019-12-24,356,"[0.5, 0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.739, 0.478, 0.217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43200.0,18136.546748698947,44818.851763340404,17887.82833769529,True,,0.01477
2019-12-25,357,"[0.5, 0.5, 0.5, 0.5, 0.975, 0.7375, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.475, 0.7375, 0.2125, 0.0, 0.0, 0.0, 0.0]",29000.0,11431.757262578949,31082.85455512579,11115.525362382272,False,t=3: charge=24.7200 kW > cmax=12.36; t=5: charge=13.6611 kW > cmax=12.36; t=17: discharge=24.6582 kW > dmax=12.36; t=18: charge=13.6611 kW > cmax=12.36; t=19: discharge=24.6582 kW > dmax=12.36,0.01624
2019-12-26,358,"[0.5, 0.5, 0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7375, 0.475, 0.2125, 0.0, 0.0, 0.0, 0.0]",29500.0,19092.202047315786,31182.473121876843,18945.85368216066,True,,0.01568
2019-12-27,359,"[0.5, 0.737, 0.974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.737, 0.474, 0.474, 0.474, 0.474, 0.474, 0.474, 0.474, 0.211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",51234.56,30435.933318682106,52687.15864485943,30073.885964210524,True,,0.0135475
2019-12-28,360,"[0.5, 0.5, 0.5, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0]",46200.0,21771.191810526314,46929.73369156475,21593.609835789473,False,t=2: charge=13.0105 kW > cmax=12.36; t=3: charge=13.0105 kW > cmax=12.36,0.02062
2019-12-29,361,"[0.5, 0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7895, 0.5263, 0.2632, 0.0, 0.0, 0.0, 0.0]",45883.32,18567.828151242946,46450.685885819876,18304.43343157895,False,t=18: discharge=12.3620 kW > dmax=12.36; t=20: discharge=12.3620 kW > dmax=12.36,0.01421
2019-12-30,362,"[0.5, 0.7375, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4736, 0.2104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1234.56,26075.44290403874,63885.06616886648,25582.815450803326,False,t=15: discharge=12.3620 kW > dmax=12.36; t=16: discharge=12.3620 kW > dmax=12.36; t=17: discharge=12.3620 kW > dmax=12.36,0.0159775
2019-12-31,363,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.7368, 0.9736, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368, 0.4737, 0.2105, 0.0, 0.0, 0.0, 0.0]",51234.56,28767.950926802525,52314.88200575711,28614.667295999996,False,t=17: discharge=12.3620 kW > dmax=12.36; t=19: discharge=12.3620 kW > dmax=12.36,0.016435
